DOCUMENTO;FECHA;ID_CLIENTE;TIPO_DOCUMENTO;ID_VENDEDOR;CANAL_ID;TOTAL_NETO;IMPUESTO;TOTAL_DOCUMENTO
FAC0032165;2015-08-23;CLI00982;FACTURA;45;1;107050;20340;127390
FAC0032166;2015-07-18;CLI00163;FACTURA;19;2;75864;14414;90278
FAC0032167;2015-04-04;CLI00707;FACTURA;20;2;166254;31588;197842
FAC0032168;2015-08-06;CLI00066;FACTURA;28;1;27243;5176;32419
FAC0032169;2015-11-23;CLI00582;FACTURA;3;1;16922;3215;20137
FAC0032170;2015-12-11;CLI00251;FACTURA;24;2;108284;20574;128858
FAC0032171;2015-03-23;CLI00887;FACTURA;23;2;112444;21364;133808
FAC0032172;2015-10-01;CLI00069;FACTURA;8;2;88824;16877;105701
FAC0032173;2015-10-31;CLI00992;FACTURA;12;1;148008;28122;176130
FAC0032174;2015-12-28;CLI00632;FACTURA;38;1;55418;10529;65947
FAC0032175;2015-02-10;CLI00327;FACTURA;2;2;224888;42729;267617
FAC0032176;2015-05-04;CLI00654;FACTURA;27;1;10201;1938;12139
FAC0032177;2015-04-17;CLI00658;FACTURA;33;1;168936;32098;201034
FAC0032178;2015-01-09;CLI00478;FACTURA;17;1;265830;50508;316338
FAC0032179;2015-02-03;CLI00998;FACTURA;46;1;43002;8170;51172
FAC0032180;2015-07-30;CLI00594;FACTURA;35;1;16896;3210;20106
FAC0032181;2015-01-22;CLI00015;FACTURA;22;2;43253;8218;51471
FAC0032182;2015-01-12;CLI00910;FACTURA;15;1;84610;16076;100686
FAC0032183;2015-09-19;CLI00890;FACTURA;6;1;37020;7034;44054
FAC0032184;2015-09-11;CLI00828;FACTURA;41;1;216568;41148;257716
FAC0032185;2015-04-12;CLI00757;FACTURA;33;2;42234;8024;50258
FAC0032186;2015-03-26;CLI00812;FACTURA;30;1;105485;20042;125527
FAC0032187;2015-04-17;CLI00480;FACTURA;42;1;152838;29039;181877
FAC0032188;2015-09-02;CLI00842;FACTURA;13;1;48105;9140;57245
FAC0032189;2015-10-27;CLI00345;FACTURA;43;2;21117;4012;25129
FAC0032190;2015-04-02;CLI00293;FACTURA;49;2;83832;15928;99760
FAC0032191;2015-06-27;CLI00827;FACTURA;13;2;68374;12991;81365
FAC0032192;2015-06-17;CLI00794;FACTURA;27;1;71022;13494;84516
FAC0032193;2015-07-11;CLI00122;FACTURA;37;1;17636;3351;20987
FAC0032194;2015-03-25;CLI00328;FACTURA;12;1;218050;41430;259480
FAC0032195;2015-01-15;CLI00825;FACTURA;40;2;132915;25254;158169
FAC0032196;2015-04-20;CLI00052;FACTURA;45;1;199556;37916;237472
FAC0032197;2015-10-31;CLI00773;FACTURA;43;2;101532;19291;120823
FAC0032198;2015-03-26;CLI00099;FACTURA;22;2;43002;8170;51172
FAC0032199;2015-02-18;CLI00690;FACTURA;4;1;69608;13226;82834
FAC0032200;2015-11-23;CLI00516;FACTURA;47;1;27348;5196;32544
FAC0032201;2015-09-09;CLI00077;FACTURA;21;2;153013;29072;182085
FAC0032202;2015-07-02;CLI00962;FACTURA;6;1;65532;12451;77983
FAC0032203;2015-04-03;CLI00143;FACTURA;33;2;114032;21666;135698
FAC0032204;2015-04-11;CLI00863;FACTURA;21;2;265830;50508;316338
FAC0032205;2015-05-12;CLI00623;FACTURA;47;2;63351;12037;75388
FAC0032206;2015-03-30;CLI00232;FACTURA;32;1;50596;9613;60209
FAC0032207;2015-12-29;CLI00031;FACTURA;6;2;69420;13190;82610
FAC0032208;2015-10-08;CLI00202;FACTURA;8;1;196904;37412;234316
FAC0032209;2015-04-13;CLI00795;FACTURA;41;2;312390;59354;371744
FAC0032210;2015-08-27;CLI00735;FACTURA;49;2;170073;32314;202387
FAC0032211;2015-02-21;CLI00466;FACTURA;18;1;31784;6039;37823
FAC0032212;2015-12-01;CLI00788;FACTURA;18;1;153013;29072;182085
FAC0032213;2015-11-26;CLI00207;FACTURA;15;2;98452;18706;117158
FAC0032214;2015-08-02;CLI00269;FACTURA;18;2;122058;23191;145249
FAC0032215;2015-11-18;CLI00264;FACTURA;36;1;208824;39677;248501
FAC0032216;2015-08-09;CLI00435;FACTURA;24;2;268776;51067;319843
FAC0032217;2015-06-05;CLI00818;FACTURA;22;1;162426;30861;193287
FAC0032218;2015-10-07;CLI00659;FACTURA;34;2;190701;36233;226934
FAC0032219;2015-05-01;CLI00531;FACTURA;19;2;22908;4353;27261
FAC0032220;2015-07-24;CLI00908;FACTURA;35;1;50742;9641;60383
FAC0032221;2015-10-30;CLI00492;FACTURA;27;1;261027;49595;310622
FAC0032222;2015-04-18;CLI00371;FACTURA;7;2;42194;8017;50211
FAC0032223;2015-07-05;CLI00171;FACTURA;25;2;101192;19226;120418
FAC0032224;2015-08-14;CLI00093;FACTURA;46;2;49336;9374;58710
FAC0032225;2015-08-15;CLI00610;FACTURA;47;1;178311;33879;212190
FAC0032226;2015-03-18;CLI00789;FACTURA;16;2;56222;10682;66904
FAC0032227;2015-03-09;CLI00960;FACTURA;13;1;85014;16153;101167
FAC0032228;2015-04-28;CLI00546;FACTURA;40;1;127030;24136;151166
FAC0032229;2015-10-31;CLI00472;FACTURA;44;1;199556;37916;237472
FAC0032230;2015-04-21;CLI00041;FACTURA;38;2;24668;4687;29355
FAC0032231;2015-02-12;CLI00227;FACTURA;4;2;6170;1172;7342
FAC0032232;2015-05-22;CLI00477;FACTURA;49;2;31784;6039;37823
FAC0032233;2015-02-18;CLI00480;FACTURA;12;1;290030;55106;345136
FAC0032234;2015-09-17;CLI00539;FACTURA;35;2;94460;17947;112407
FAC0032235;2015-10-19;CLI00565;FACTURA;38;2;18510;3517;22027
FAC0032236;2015-04-26;CLI00697;FACTURA;38;2;87009;16532;103541
FAC0032237;2015-02-25;CLI00543;FACTURA;22;2;9446;1795;11241
FAC0032238;2015-11-04;CLI00382;FACTURA;10;1;216568;41148;257716
FAC0032239;2015-04-23;CLI00833;FACTURA;17;2;161176;30623;191799
FAC0032240;2015-12-06;CLI00984;FACTURA;28;1;270710;51435;322145
FAC0032241;2015-12-13;CLI00908;FACTURA;33;1;27243;5176;32419
FAC0032242;2015-06-25;CLI00763;FACTURA;11;2;8448;1605;10053
FAC0032243;2015-02-26;CLI00108;FACTURA;22;1;20402;3876;24278
FAC0032244;2015-10-16;CLI00556;FACTURA;45;1;58518;11118;69636
FAC0032245;2015-07-27;CLI00224;FACTURA;30;1;41022;7794;48816
FAC0032246;2015-02-08;CLI00502;FACTURA;17;1;50766;9646;60412
FAC0032247;2015-05-21;CLI00839;FACTURA;13;2;66618;12657;79275
FAC0032248;2015-02-03;CLI00691;FACTURA;3;2;45746;8692;54438
FAC0032249;2015-07-17;CLI00663;FACTURA;49;2;174018;33063;207081
FAC0032250;2015-04-13;CLI00263;FACTURA;26;2;197344;37495;234839
FAC0032251;2015-01-10;CLI00661;FACTURA;41;2;210970;40084;251054
FAC0032252;2015-02-02;CLI00297;FACTURA;23;2;10479;1991;12470
FAC0032253;2015-11-14;CLI00676;FACTURA;26;1;96816;18395;115211
FAC0032254;2015-06-26;CLI00696;FACTURA;48;1;61790;11740;73530
FAC0032255;2015-11-01;CLI00133;FACTURA;11;2;87009;16532;103541
FAC0032256;2015-10-08;CLI00221;FACTURA;33;2;18537;3522;22059
FAC0032257;2015-09-23;CLI00490;FACTURA;11;1;61206;11629;72835
FAC0032258;2015-12-25;CLI00933;FACTURA;4;2;98672;18748;117420
FAC0032259;2015-03-18;CLI00116;FACTURA;4;1;147819;28086;175905
FAC0032260;2015-10-30;CLI00602;FACTURA;45;1;281110;53411;334521
FAC0032261;2015-10-30;CLI00653;FACTURA;9;2;161176;30623;191799
FAC0032262;2015-08-03;CLI00869;FACTURA;5;2;101715;19326;121041
FAC0032263;2015-02-27;CLI00138;FACTURA;10;1;47676;9058;56734
FAC0032264;2015-12-17;CLI00838;FACTURA;16;1;101532;19291;120823
FAC0032265;2015-04-26;CLI00725;FACTURA;21;2;18897;3590;22487
FAC0032266;2015-05-27;CLI00109;FACTURA;2;2;42820;8136;50956
FAC0032267;2015-08-03;CLI00564;FACTURA;32;1;40686;7730;48416
FAC0032268;2015-12-28;CLI00962;FACTURA;16;1;16136;3066;19202
FAC0032269;2015-08-04;CLI00248;FACTURA;12;1;87220;16572;103792
FAC0032270;2015-08-03;CLI00592;FACTURA;7;1;104790;19910;124700
FAC0032271;2015-06-11;CLI00204;FACTURA;38;1;138545;26324;164869
FAC0032272;2015-05-17;CLI00722;FACTURA;4;1;57016;10833;67849
FAC0032273;2015-01-24;CLI00458;FACTURA;47;1;82044;15588;97632
FAC0032274;2015-11-17;CLI00639;FACTURA;6;2;174872;33226;208098
FAC0032275;2015-01-14;CLI00087;FACTURA;13;2;112444;21364;133808
FAC0032276;2015-11-01;CLI00600;FACTURA;22;1;55418;10529;65947
FAC0032277;2015-06-14;CLI00909;FACTURA;38;2;114540;21763;136303
FAC0032278;2015-02-08;CLI00644;FACTURA;27;1;290030;55106;345136
FAC0032279;2015-08-25;CLI00326;FACTURA;1;1;162744;30921;193665
FAC0032280;2015-04-06;CLI00469;FACTURA;23;2;273496;51964;325460
FAC0032281;2015-11-27;CLI00246;FACTURA;35;1;114672;21788;136460
FAC0032282;2015-07-19;CLI00339;FACTURA;47;2;169220;32152;201372
FAC0032283;2015-08-16;CLI00748;FACTURA;18;1;252980;48066;301046
FAC0032284;2015-11-30;CLI00272;FACTURA;50;1;80175;15233;95408
FAC0032285;2015-05-29;CLI00215;FACTURA;33;2;101192;19226;120418
FAC0032286;2015-07-08;CLI00892;FACTURA;44;1;9446;1795;11241
FAC0032287;2015-10-25;CLI00414;FACTURA;40;1;73839;14029;87868
FAC0032288;2015-04-25;CLI00320;FACTURA;24;1;90556;17206;107762
FAC0032289;2015-08-03;CLI00899;FACTURA;39;2;246680;46869;293549
FAC0032290;2015-12-03;CLI00802;FACTURA;20;1;152298;28937;181235
FAC0032291;2015-10-29;CLI00150;FACTURA;33;1;25406;4827;30233
FAC0032292;2015-08-04;CLI00595;FACTURA;16;2;172676;32808;205484
FAC0032293;2015-03-30;CLI00467;FACTURA;18;2;91314;17350;108664
FAC0032294;2015-06-02;CLI00619;FACTURA;8;2;245187;46586;291773
FAC0032295;2015-01-06;CLI00085;FACTURA;5;2;327660;62255;389915
FAC0032296;2015-12-07;CLI00358;FACTURA;22;1;43002;8170;51172
FAC0032297;2015-08-07;CLI00242;FACTURA;46;1;32272;6132;38404
FAC0032298;2015-07-13;CLI00105;FACTURA;4;2;28338;5384;33722
FAC0032299;2015-01-28;CLI00191;FACTURA;28;2;149870;28475;178345
FAC0032300;2015-08-30;CLI00157;FACTURA;7;2;35272;6702;41974
FAC0032301;2015-05-07;CLI00866;FACTURA;13;1;101892;19359;121251
FAC0032302;2015-06-22;CLI00640;FACTURA;14;1;327660;62255;389915
FAC0032303;2015-02-20;CLI00365;FACTURA;39;2;16922;3215;20137
FAC0032304;2015-05-05;CLI00541;FACTURA;47;2;56676;10768;67444
FAC0032305;2015-10-27;CLI00510;FACTURA;45;1;114032;21666;135698
FAC0032306;2015-10-26;CLI00315;FACTURA;12;2;108972;20705;129677
FAC0032307;2015-11-30;CLI00965;FACTURA;2;2;39730;7549;47279
FAC0032308;2015-11-05;CLI00951;FACTURA;38;2;147819;28086;175905
FAC0032309;2015-03-21;CLI00565;FACTURA;31;2;63351;12037;75388
FAC0032310;2015-07-22;CLI00324;FACTURA;4;1;114540;21763;136303
FAC0032311;2015-01-17;CLI00076;FACTURA;2;1;123066;23383;146449
FAC0032312;2015-01-27;CLI00082;FACTURA;36;1;83127;15794;98921
FAC0032313;2015-04-24;CLI00849;FACTURA;11;2;142401;27056;169457
FAC0032314;2015-07-11;CLI00640;FACTURA;15;1;182984;34767;217751
FAC0032315;2015-04-26;CLI00245;FACTURA;18;2;174872;33226;208098
FAC0032316;2015-11-29;CLI00898;FACTURA;42;1;135376;25721;161097
FAC0032317;2015-12-07;CLI00075;FACTURA;16;2;58518;11118;69636
FAC0032318;2015-02-25;CLI00335;FACTURA;17;2;246680;46869;293549
FAC0032319;2015-02-18;CLI00394;FACTURA;27;1;163830;31128;194958
FAC0032320;2015-05-18;CLI00485;FACTURA;23;2;37074;7044;44118
FAC0032321;2015-07-01;CLI00610;FACTURA;14;1;40584;7711;48295
FAC0032322;2015-01-08;CLI00001;FACTURA;32;2;45278;8603;53881
FAC0032323;2015-12-19;CLI00303;FACTURA;36;2;37074;7044;44118
FAC0032324;2015-07-08;CLI00032;FACTURA;46;1;147678;28059;175737
FAC0032325;2015-08-28;CLI00813;FACTURA;30;2;270710;51435;322145
FAC0032326;2015-10-21;CLI00677;FACTURA;30;2;45278;8603;53881
FAC0032327;2015-02-07;CLI00871;FACTURA;10;2;174440;33144;207584
FAC0032328;2015-05-25;CLI00575;FACTURA;14;2;87436;16613;104049
FAC0032329;2015-03-15;CLI00943;FACTURA;31;2;102010;19382;121392
FAC0032330;2015-02-14;CLI00651;FACTURA;20;2;52908;10053;62961
FAC0032331;2015-09-07;CLI00055;FACTURA;8;2;50766;9646;60412
FAC0032332;2015-08-28;CLI00424;FACTURA;36;1;95718;18186;113904
FAC0032333;2015-04-14;CLI00217;FACTURA;32;2;81729;15529;97258
FAC0032334;2015-06-01;CLI00708;FACTURA;30;1;101624;19309;120933
FAC0032335;2015-09-10;CLI00416;FACTURA;46;1;76032;14446;90478
FAC0032336;2015-09-07;CLI00243;FACTURA;23;2;239247;45457;284704
FAC0032337;2015-12-09;CLI00977;FACTURA;5;2;50742;9641;60383
FAC0032338;2015-09-22;CLI00245;FACTURA;1;2;35272;6702;41974
FAC0032339;2015-03-10;CLI00126;FACTURA;26;1;74004;14061;88065
FAC0032340;2015-02-11;CLI00697;FACTURA;9;2;66381;12612;78993
FAC0032341;2015-09-21;CLI00344;FACTURA;14;1;54696;10392;65088
FAC0032342;2015-08-25;CLI00339;FACTURA;39;2;174020;33064;207084
FAC0032343;2015-07-19;CLI00503;FACTURA;28;2;176360;33508;209868
FAC0032344;2015-05-03;CLI00364;FACTURA;10;1;102010;19382;121392
FAC0032345;2015-05-31;CLI00973;FACTURA;31;2;214100;40679;254779
FAC0032346;2015-02-05;CLI00950;FACTURA;15;1;192690;36611;229301
FAC0032347;2015-11-20;CLI00644;FACTURA;36;1;104412;19838;124250
FAC0032348;2015-05-17;CLI00015;FACTURA;8;2;80588;15312;95900
FAC0032349;2015-12-20;CLI00771;FACTURA;3;2;112245;21327;133572
FAC0032350;2015-11-24;CLI00962;FACTURA;41;1;17636;3351;20987
FAC0032351;2015-12-28;CLI00237;FACTURA;8;2;120882;22968;143850
FAC0032352;2015-10-25;CLI00735;FACTURA;5;2;168936;32098;201034
FAC0032353;2015-11-28;CLI00172;FACTURA;38;1;105485;20042;125527
FAC0032354;2015-08-07;CLI00652;FACTURA;21;1;34710;6595;41305
FAC0032355;2015-02-25;CLI00088;FACTURA;17;1;27243;5176;32419
FAC0032356;2015-02-25;CLI00987;FACTURA;33;2;25344;4815;30159
FAC0032357;2015-07-28;CLI00583;FACTURA;1;2;11454;2176;13630
FAC0032358;2015-09-25;CLI00418;FACTURA;30;1;25406;4827;30233
FAC0032359;2015-05-30;CLI00215;FACTURA;22;2;208824;39677;248501
FAC0032360;2015-01-22;CLI00049;FACTURA;18;2;71022;13494;84516
FAC0032361;2015-04-01;CLI00441;FACTURA;42;2;132915;25254;158169
FAC0032362;2015-12-13;CLI00715;FACTURA;14;2;145015;27553;172568
FAC0032363;2015-02-18;CLI00137;FACTURA;24;2;85524;16250;101774
FAC0032364;2015-01-17;CLI00297;FACTURA;9;2;262128;49804;311932
FAC0032365;2015-04-05;CLI00318;FACTURA;35;1;22639;4301;26940
FAC0032366;2015-01-14;CLI00535;FACTURA;7;2;95718;18186;113904
FAC0032367;2015-02-03;CLI00987;FACTURA;43;2;63351;12037;75388
FAC0032368;2015-06-22;CLI00777;FACTURA;31;2;104130;19785;123915
FAC0032369;2015-11-02;CLI00307;FACTURA;8;2;147679;28059;175738
FAC0032370;2015-02-05;CLI00078;FACTURA;4;1;42820;8136;50956
FAC0032371;2015-04-10;CLI00936;FACTURA;46;1;201470;38279;239749
FAC0032372;2015-08-18;CLI00642;FACTURA;37;1;67194;12767;79961
FAC0032373;2015-02-24;CLI00282;FACTURA;18;1;65532;12451;77983
FAC0032374;2015-12-13;CLI00815;FACTURA;22;2;91809;17444;109253
FAC0032375;2015-08-07;CLI00975;FACTURA;45;2;168666;32047;200713
FAC0032376;2015-02-14;CLI00185;FACTURA;32;2;75568;14358;89926
FAC0032377;2015-11-18;CLI00857;FACTURA;18;2;64140;12187;76327
FAC0032378;2015-08-14;CLI00273;FACTURA;39;2;55611;10566;66177
FAC0032379;2015-10-31;CLI00602;FACTURA;45;1;172676;32808;205484
FAC0032380;2015-05-01;CLI00008;FACTURA;11;1;216568;41148;257716
FAC0032381;2015-03-13;CLI00793;FACTURA;31;2;224888;42729;267617
FAC0032382;2015-05-10;CLI00474;FACTURA;49;1;32272;6132;38404
FAC0032383;2015-08-21;CLI00556;FACTURA;33;1;34710;6595;41305
FAC0032384;2015-05-29;CLI00450;FACTURA;5;1;221672;42118;263790
FAC0032385;2015-11-18;CLI00594;FACTURA;37;1;131154;24919;156073
FAC0032386;2015-12-05;CLI00116;FACTURA;31;1;228064;43332;271396
FAC0032387;2015-05-08;CLI00603;FACTURA;17;2;31437;5973;37410
FAC0032388;2015-10-31;CLI00787;FACTURA;33;2;11276;2142;13418
FAC0032389;2015-08-19;CLI00172;FACTURA;22;1;102010;19382;121392
FAC0032390;2015-06-10;CLI00468;FACTURA;39;1;152298;28937;181235
FAC0032391;2015-08-24;CLI00450;FACTURA;37;1;27071;5143;32214
FAC0032392;2015-08-08;CLI00491;FACTURA;45;2;114672;21788;136460
FAC0032393;2015-05-01;CLI00997;FACTURA;40;2;53166;10102;63268
FAC0032394;2015-11-01;CLI00291;FACTURA;7;2;137238;26075;163313
FAC0032395;2015-05-03;CLI00169;FACTURA;31;2;136748;25982;162730
FAC0032396;2015-07-08;CLI00779;FACTURA;31;2;9446;1795;11241
FAC0032397;2015-03-03;CLI00077;FACTURA;7;2;168936;32098;201034
FAC0032398;2015-08-10;CLI00073;FACTURA;2;2;61206;11629;72835
FAC0032399;2015-02-02;CLI00192;FACTURA;12;1;100338;19064;119402
FAC0032400;2015-01-24;CLI00145;FACTURA;15;2;54696;10392;65088
FAC0032401;2015-03-15;CLI00131;FACTURA;31;2;32766;6226;38992
FAC0032402;2015-04-11;CLI00875;FACTURA;45;2;73353;13937;87290
FAC0032403;2015-10-19;CLI00411;FACTURA;2;2;327660;62255;389915
FAC0032404;2015-10-31;CLI00520;FACTURA;36;1;109025;20715;129740
FAC0032405;2015-10-22;CLI00868;FACTURA;28;1;102010;19382;121392
FAC0032406;2015-02-06;CLI00009;FACTURA;45;2;105816;20105;125921
FAC0032407;2015-01-05;CLI00515;FACTURA;6;2;226390;43014;269404
FAC0032408;2015-06-24;CLI00348;FACTURA;5;1;167985;31917;199902
FAC0032409;2015-09-13;CLI00903;FACTURA;42;2;116012;22042;138054
FAC0032410;2015-12-03;CLI00736;FACTURA;48;1;52908;10053;62961
FAC0032411;2015-08-17;CLI00635;FACTURA;7;2;71407;13567;84974
FAC0032412;2015-02-22;CLI00456;FACTURA;8;1;126582;24051;150633
FAC0032413;2015-06-18;CLI00491;FACTURA;8;2;28111;5341;33452
FAC0032414;2015-01-06;CLI00036;FACTURA;8;1;97530;18531;116061
FAC0032415;2015-03-13;CLI00621;FACTURA;24;2;43190;8206;51396
FAC0032416;2015-05-23;CLI00632;FACTURA;48;1;21410;4068;25478
FAC0032417;2015-03-09;CLI00088;FACTURA;45;1;56380;10712;67092
FAC0032418;2015-03-26;CLI00731;FACTURA;42;2;203784;38719;242503
FAC0032419;2015-10-31;CLI00555;FACTURA;25;2;21805;4143;25948
FAC0032420;2015-06-22;CLI00925;FACTURA;34;2;140555;26705;167260
FAC0032421;2015-07-29;CLI00886;FACTURA;2;1;13674;2598;16272
FAC0032422;2015-12-07;CLI00476;FACTURA;41;1;245187;46586;291773
FAC0032423;2015-01-16;CLI00929;FACTURA;25;2;54142;10287;64429
FAC0032424;2015-10-15;CLI00766;FACTURA;36;1;25298;4807;30105
FAC0032425;2015-03-23;CLI00714;FACTURA;24;1;25298;4807;30105
FAC0032426;2015-10-02;CLI01000;FACTURA;1;1;24613;4676;29289
FAC0032427;2015-08-10;CLI00664;FACTURA;38;1;175554;33355;208909
FAC0032428;2015-03-09;CLI00017;FACTURA;49;2;20402;3876;24278
FAC0032429;2015-09-11;CLI00662;FACTURA;39;1;175554;33355;208909
FAC0032430;2015-02-10;CLI00857;FACTURA;28;2;163830;31128;194958
FAC0032431;2015-01-03;CLI00611;FACTURA;44;2;55530;10551;66081
FAC0032432;2015-10-09;CLI00226;FACTURA;13;1;62874;11946;74820
FAC0032433;2015-02-16;CLI00722;FACTURA;16;1;85640;16272;101912
FAC0032434;2015-03-02;CLI00609;FACTURA;7;2;24668;4687;29355
FAC0032435;2015-10-06;CLI00091;FACTURA;16;2;85014;16153;101167
FAC0032436;2015-08-07;CLI00616;FACTURA;47;1;67688;12861;80549
FAC0032437;2015-03-10;CLI00675;FACTURA;4;2;110836;21059;131895
FAC0032438;2015-01-02;CLI00465;FACTURA;33;2;136215;25881;162096
FAC0032439;2015-06-22;CLI00132;FACTURA;3;1;22552;4285;26837
FAC0032440;2015-09-23;CLI00646;FACTURA;16;1;168666;32047;200713
FAC0032441;2015-10-08;CLI00414;FACTURA;37;1;138840;26380;165220
FAC0032442;2015-10-23;CLI00173;FACTURA;49;2;265830;50508;316338
FAC0032443;2015-07-20;CLI00312;FACTURA;32;1;163458;31057;194515
FAC0032444;2015-09-05;CLI00676;FACTURA;15;1;45104;8570;53674
FAC0032445;2015-03-04;CLI00919;FACTURA;9;2;68619;13038;81657
FAC0032446;2015-07-09;CLI00850;FACTURA;31;1;42194;8017;50211
FAC0032447;2015-12-16;CLI00203;FACTURA;33;2;47230;8974;56204
FAC0032448;2015-02-11;CLI00110;FACTURA;15;1;87009;16532;103541
FAC0032449;2015-01-30;CLI00319;FACTURA;14;2;131154;24919;156073
FAC0032450;2015-03-19;CLI00059;FACTURA;29;2;73353;13937;87290
FAC0032451;2015-06-05;CLI00356;FACTURA;35;1;156048;29649;185697
FAC0032452;2015-04-07;CLI00678;FACTURA;4;1;65577;12460;78037
FAC0032453;2015-05-25;CLI00695;FACTURA;47;2;64544;12263;76807
FAC0032454;2015-09-05;CLI00650;FACTURA;46;1;64140;12187;76327
FAC0032455;2015-09-04;CLI00565;FACTURA;25;2;12358;2348;14706
FAC0032456;2015-03-31;CLI00923;FACTURA;5;2;31784;6039;37823
FAC0032457;2015-09-06;CLI00984;FACTURA;13;1;140555;26705;167260
FAC0032458;2015-02-26;CLI00197;FACTURA;50;2;203751;38713;242464
FAC0032459;2015-11-07;CLI00168;FACTURA;31;1;20147;3828;23975
FAC0032460;2015-03-15;CLI00170;FACTURA;45;1;79749;15152;94901
FAC0032461;2015-07-16;CLI00460;FACTURA;9;1;239247;45457;284704
FAC0032462;2015-12-09;CLI00758;FACTURA;14;1;28338;5384;33722
FAC0032463;2015-04-11;CLI00243;FACTURA;34;2;169220;32152;201372
FAC0032464;2015-12-09;CLI00973;FACTURA;38;2;101715;19326;121041
FAC0032465;2015-01-22;CLI00133;FACTURA;3;2;131064;24902;155966
FAC0032466;2015-11-23;CLI00620;FACTURA;11;1;24613;4676;29289
FAC0032467;2015-06-14;CLI00544;FACTURA;14;1;312390;59354;371744
FAC0032468;2015-07-24;CLI00353;FACTURA;41;2;128280;24373;152653
FAC0032469;2015-03-17;CLI00701;FACTURA;11;2;26583;5051;31634
FAC0032470;2015-03-12;CLI00572;FACTURA;20;1;246130;46765;292895
FAC0032471;2015-11-10;CLI00396;FACTURA;1;1;132279;25133;157412
FAC0032472;2015-05-06;CLI00149;FACTURA;2;2;65532;12451;77983
FAC0032473;2015-08-23;CLI00422;FACTURA;50;1;59585;11321;70906
FAC0032474;2015-01-23;CLI00252;FACTURA;32;1;40686;7730;48416
FAC0032475;2015-10-20;CLI00930;FACTURA;45;1;57336;10894;68230
FAC0032476;2015-10-20;CLI00243;FACTURA;38;2;76419;14520;90939
FAC0032477;2015-11-07;CLI00684;FACTURA;19;1;73839;14029;87868
FAC0032478;2015-11-01;CLI00944;FACTURA;39;1;68370;12990;81360
FAC0032479;2015-11-09;CLI00681;FACTURA;14;2;83127;15794;98921
FAC0032480;2015-08-03;CLI00179;FACTURA;39;2;114365;21729;136094
FAC0032481;2015-09-28;CLI00080;FACTURA;30;1;335970;63834;399804
FAC0032482;2015-10-28;CLI00767;FACTURA;29;2;341870;64955;406825
FAC0032483;2015-01-08;CLI00417;FACTURA;37;2;228064;43332;271396
FAC0032484;2015-02-18;CLI00819;FACTURA;29;2;43190;8206;51396
FAC0032485;2015-07-08;CLI00942;FACTURA;21;1;123452;23456;146908
FAC0032486;2015-01-13;CLI00828;FACTURA;37;1;186081;35355;221436
FAC0032487;2015-02-05;CLI00055;FACTURA;12;2;118454;22506;140960
FAC0032488;2015-12-07;CLI00181;FACTURA;7;2;96210;18280;114490
FAC0032489;2015-05-22;CLI00076;FACTURA;4;1;135834;25808;161642
FAC0032490;2015-12-28;CLI00691;FACTURA;45;2;144315;27420;171735
FAC0032491;2015-03-20;CLI00780;FACTURA;40;1;5638;1071;6709
FAC0032492;2015-04-17;CLI00215;FACTURA;4;2;171280;32543;203823
FAC0032493;2015-04-01;CLI00977;FACTURA;4;2;66618;12657;79275
FAC0032494;2015-05-03;CLI00681;FACTURA;5;2;39012;7412;46424
FAC0032495;2015-08-25;CLI00004;FACTURA;3;1;58518;11118;69636
FAC0032496;2015-12-15;CLI00736;FACTURA;6;1;40804;7753;48557
FAC0032497;2015-12-26;CLI00942;FACTURA;16;1;132915;25254;158169
FAC0032498;2015-10-23;CLI00141;FACTURA;27;2;58518;11118;69636
FAC0032499;2015-01-05;CLI00854;FACTURA;18;1;63568;12078;75646
FAC0032500;2015-12-09;CLI00157;FACTURA;30;2;85014;16153;101167
FAC0032501;2015-03-21;CLI00842;FACTURA;45;1;85347;16216;101563
FAC0032502;2015-02-16;CLI00577;FACTURA;7;2;312390;59354;371744
FAC0032503;2015-05-10;CLI00888;FACTURA;47;1;205857;39113;244970
FAC0032504;2015-01-05;CLI00955;FACTURA;2;2;181323;34451;215774
FAC0032505;2015-10-03;CLI00305;FACTURA;1;2;53166;10102;63268
FAC0032506;2015-06-03;CLI00072;FACTURA;31;1;56691;10771;67462
FAC0032507;2015-01-31;CLI00254;FACTURA;21;1;66618;12657;79275
FAC0032508;2015-09-06;CLI00094;FACTURA;15;1;50688;9631;60319
FAC0032509;2015-07-15;CLI00776;FACTURA;38;1;218050;41430;259480
FAC0032510;2015-02-13;CLI00580;FACTURA;38;1;67688;12861;80549
FAC0032511;2015-01-25;CLI00422;FACTURA;9;1;205122;38973;244095
FAC0032512;2015-12-21;CLI00441;FACTURA;48;2;23838;4529;28367
FAC0032513;2015-01-22;CLI00678;FACTURA;45;1;43253;8218;51471
FAC0032514;2015-01-20;CLI00547;FACTURA;2;2;9446;1795;11241
FAC0032515;2015-08-29;CLI00498;FACTURA;12;1;87009;16532;103541
FAC0032516;2015-02-25;CLI00312;FACTURA;37;1;168776;32067;200843
FAC0032517;2015-12-05;CLI00579;FACTURA;42;2;195060;37061;232121
FAC0032518;2015-06-08;CLI00073;FACTURA;33;2;68724;13058;81782
FAC0032519;2015-11-07;CLI00671;FACTURA;10;2;188970;35904;224874
FAC0032520;2015-01-28;CLI00319;FACTURA;36;2;33792;6420;40212
